id,hs_code,issuing_country,country,tariff_type,tariff_rate,effective_date_from,effective_date_to,investigation_period_from,investigation_period_to,company,case_number,product_description,note
504,7210.70.6030,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
505,7210.70.6030,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
506,7210.70.6060,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
507,7210.70.6060,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
508,7210.70.6060,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
509,7210.70.6060,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
510,7210.70.6060,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
511,7210.70.6060,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
512,7210.70.6090,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
513,7210.70.6090,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
514,7210.70.6090,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
515,7210.70.6090,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
516,7210.70.6090,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
517,7210.70.6090,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
518,7210.90.1000,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
519,7210.90.1000,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
520,7210.90.1000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
521,7210.90.1000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
522,7210.90.1000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
523,7210.90.1000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
524,7210.90.6000,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
525,7210.90.6000,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
526,7210.90.6000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
527,7210.90.6000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
528,7210.90.6000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
529,7210.90.6000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
530,7210.90.9000,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
531,7210.90.9000,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
532,7210.90.9000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
533,7210.90.9000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
534,7210.90.9000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
535,7210.90.9000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
536,7212.20.0000,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
537,7212.20.0000,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
538,7212.20.0000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
539,7212.20.0000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
540,7212.20.0000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
541,7212.20.0000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
542,7212.30.1030,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
543,7212.30.1030,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
544,7212.30.1030,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
545,7212.30.1030,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
546,7212.30.1030,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
547,7212.30.1030,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
548,7212.30.1090,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
549,7212.30.1090,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
550,7212.30.1090,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
551,7212.30.1090,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
552,7212.30.1090,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
553,7212.30.1090,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
554,7212.30.3000,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
555,7212.30.3000,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
556,7212.30.3000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
557,7212.30.3000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
558,7212.30.3000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
559,7212.30.3000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
560,7212.30.5000,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
561,7212.30.5000,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
562,7212.30.5000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
563,7212.30.5000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
564,7212.30.5000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
565,7212.30.5000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
566,7212.40.1000,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
567,7212.40.1000,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
568,7212.40.1000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
569,7212.40.1000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
570,7212.40.1000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
571,7212.40.1000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
572,7212.40.5000,USA,Korea,Countervailing,0.0,2025-05-16,,2022-01-01,2022-12-31,"KG Dongbu Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 4.02%"
573,7212.40.5000,USA,Korea,Countervailing,2.27,2025-05-16,,2022-01-01,2022-12-31,Hyundai Steel Company,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.27%"
574,7212.40.5000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,POSCO International,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
575,7212.40.5000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Coated & Color Steel Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
576,7212.40.5000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,"POSCO Steeleon Co., Ltd.",C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
577,7212.40.5000,USA,Korea,Countervailing,2.97,2025-05-16,,2022-01-01,2022-12-31,SeAH Coated Metal Corporation,C-580-879,Certain Corrosion-Resistant Steel Products,"Final results of CVD administrative review; POR Jan 1, 2022–Dec 31, 2022; subsidy rate 2.97%"
